age_ka,d18O,SL_m,V_LIS,V_EIS,V_AIS,V_GrIS,d18O_LIS,d18O_EIS,d18O_AIS,d18O_GrIS,d18Ow_IV,d18O_T,Tw
565,4.172344074,-51.847,29.348,15.95,62.578,9.295,-28.463,-24.449,-53.239,-26.604,0.44,0.502,-2.007
564,4.253239853,-56.987,30.61,16.377,62.786,9.374,-28.731,-24.585,-53.255,-26.666,0.462,0.561,-2.243
563,4.351419846,-63.373,33.829,17.513,63.366,9.579,-29.072,-24.788,-53.297,-26.764,0.515,0.607,-2.427
562,4.384596873,-65.567,37.697,18.978,64.162,9.835,-29.477,-25.063,-53.372,-26.9,0.581,0.573,-2.293
561,4.251667655,-56.886,38.994,19.495,64.455,9.923,-29.857,-25.324,-53.452,-27.026,0.609,0.413,-1.65
560,4.297614128,-59.853,33.767,17.49,63.354,9.575,-29.857,-25.324,-53.452,-27.026,0.528,0.54,-2.159
559,4.462873196,-70.817,35.583,18.164,63.713,9.694,-30.084,-25.438,-53.485,-27.068,0.559,0.674,-2.696
558,4.516431105,-74.468,42.029,20.758,65.197,10.133,-30.448,-25.716,-53.589,-27.205,0.67,0.616,-2.465
557,4.452704092,-70.129,44.085,21.656,65.747,10.279,-30.807,-26.001,-53.708,-27.344,0.713,0.51,-2.039
556,4.501715383,-73.46,41.636,20.591,65.097,10.105,-30.807,-26.001,-53.708,-27.344,0.671,0.601,-2.405
555,4.531205541,-75.483,43.522,21.407,65.593,10.238,-31.103,-26.22,-53.804,-27.442,0.709,0.592,-2.367
554,4.548732507,-76.693,44.65,21.909,65.905,10.319,-31.382,-26.431,-53.905,-27.537,0.735,0.584,-2.335
553,4.528670554,-75.309,45.318,22.211,66.096,10.368,-31.636,-26.624,-54.004,-27.621,0.752,0.546,-2.186
552,4.504434408,-73.646,44.553,21.865,65.878,10.312,-31.636,-26.624,-54.004,-27.621,0.738,0.536,-2.145
551,4.432180025,-68.746,43.626,21.453,65.621,10.246,-31.636,-26.624,-54.004,-27.621,0.722,0.48,-1.92
550,4.459242349,-70.571,40.842,20.256,64.898,10.05,-31.636,-26.624,-54.004,-27.621,0.675,0.555,-2.219
549,4.45,-69.946,41.889,20.698,65.161,10.123,-31.776,-26.684,-54.042,-27.629,0.694,0.526,-2.106
548,4.454098018,-70.223,41.532,20.546,65.07,10.098,-31.776,-26.684,-54.042,-27.629,0.687,0.537,-2.148
547,4.502551739,-73.517,41.69,20.614,65.111,10.109,-31.892,-26.728,-54.072,-27.631,0.69,0.582,-2.328
546,4.525592221,-75.097,43.554,21.421,65.601,10.241,-32.036,-26.818,-54.124,-27.664,0.725,0.571,-2.282
545,4.485475192,-72.352,44.436,21.813,65.845,10.304,-32.18,-26.918,-54.183,-27.705,0.743,0.512,-2.05
544,4.529621411,-75.374,42.899,21.134,65.425,10.194,-32.18,-26.918,-54.183,-27.705,0.716,0.584,-2.336
543,4.441693811,-69.386,44.59,21.882,65.888,10.315,-32.307,-27.004,-54.237,-27.739,0.748,0.464,-1.854
542,4.52385803,-74.978,41.211,20.411,64.99,10.075,-32.307,-27.004,-54.237,-27.739,0.689,0.605,-2.421
541,4.287927127,-59.225,44.369,21.783,65.826,10.299,-32.412,-27.069,-54.281,-27.761,0.746,0.312,-1.247
540,4.252921397,-56.967,35.201,18.02,63.635,9.669,-32.412,-27.069,-54.281,-27.761,0.591,0.432,-1.729
539,4.099016112,-47.282,33.816,17.509,63.363,9.579,-32.412,-27.069,-54.281,-27.761,0.57,0.299,-1.195
538,3.999835716,-41.25,27.674,15.399,62.317,9.191,-32.412,-27.069,-54.281,-27.761,0.476,0.293,-1.174
537,3.925801705,-36.855,23.692,14.145,61.763,8.95,-32.412,-27.069,-54.281,-27.761,0.419,0.277,-1.107
536,3.972382634,-39.61,20.727,13.246,61.408,8.774,-32.412,-27.069,-54.281,-27.761,0.377,0.365,-1.461
535,3.981443947,-40.15,22.591,13.809,61.626,8.884,-31.581,-26.42,-54.114,-27.422,0.385,0.367,-1.467
534,3.925013078,-36.808,22.954,13.919,61.671,8.906,-30.921,-25.918,-53.971,-27.17,0.377,0.318,-1.273
533,3.961284246,-38.95,20.696,13.236,61.404,8.772,-30.921,-25.918,-53.971,-27.17,0.347,0.384,-1.536
532,3.963423891,-39.077,22.146,13.674,61.572,8.858,-30.319,-25.491,-53.841,-26.965,0.357,0.376,-1.505
531,3.907884219,-35.805,22.232,13.7,61.583,8.863,-29.829,-25.156,-53.728,-26.811,0.351,0.327,-1.306
530,3.84377174,-32.092,20.013,13.031,61.329,8.732,-29.829,-25.156,-53.728,-26.811,0.323,0.291,-1.162
529,3.922959249,-36.688,17.475,12.266,61.067,8.584,-29.829,-25.156,-53.728,-26.811,0.291,0.402,-1.606
528,3.884317379,-34.432,20.614,13.212,61.395,8.768,-29.305,-24.835,-53.621,-26.668,0.325,0.33,-1.318
527,3.91588041,-36.273,19.076,12.75,61.229,8.677,-29.305,-24.835,-53.621,-26.668,0.306,0.38,-1.521
526,3.951501079,-38.37,20.331,13.127,61.364,8.751,-28.853,-24.572,-53.526,-26.555,0.317,0.405,-1.62
525,3.976852602,-39.876,21.754,13.555,61.526,8.835,-28.588,-24.411,-53.45,-26.491,0.332,0.415,-1.659
524,4.05280666,-44.451,22.77,13.863,61.648,8.895,-28.438,-24.316,-53.389,-26.458,0.344,0.479,-1.914
523,3.967970035,-39.347,25.819,14.806,62.048,9.078,-28.492,-24.336,-53.353,-26.48,0.386,0.352,-1.408
522,4.024624848,-42.742,22.414,13.755,61.605,8.874,-28.492,-24.336,-53.353,-26.48,0.342,0.453,-1.811
521,4.1,-47.343,24.687,14.452,61.893,9.01,-28.475,-24.317,-53.315,-26.48,0.372,0.498,-1.993
520,4.125304031,-48.908,27.714,15.412,62.323,9.194,-28.617,-24.393,-53.301,-26.526,0.415,0.48,-1.922
519,4.244846265,-56.449,28.728,15.744,62.479,9.256,-28.781,-24.484,-53.296,-26.577,0.432,0.583,-2.332
518,4.192017797,-53.087,33.496,17.392,63.302,9.558,-29.104,-24.697,-53.33,-26.69,0.506,0.456,-1.824
517,4.074238911,-45.76,31.395,16.648,62.921,9.423,-29.104,-24.697,-53.33,-26.69,0.475,0.369,-1.478
516,4.12551328,-48.921,26.68,15.079,62.17,9.13,-29.104,-24.697,-53.33,-26.69,0.41,0.485,-1.942
515,4.078418161,-46.016,28.737,15.747,62.48,9.257,-29.191,-24.729,-53.321,-26.703,0.439,0.409,-1.637
514,4.116925778,-48.389,26.848,15.133,62.194,9.141,-29.191,-24.729,-53.321,-26.703,0.413,0.474,-1.895
513,3.945230147,-37.999,28.393,15.634,62.427,9.236,-29.248,-24.744,-53.311,-26.707,0.435,0.281,-1.122
512,3.980978832,-40.122,21.503,13.48,61.496,8.82,-29.248,-24.744,-53.311,-26.707,0.343,0.408,-1.634
511,3.869828603,-33.593,22.935,13.913,61.668,8.905,-28.993,-24.586,-53.268,-26.625,0.357,0.283,-1.133
510,3.890033032,-34.764,18.503,12.577,61.169,8.644,-28.993,-24.586,-53.268,-26.625,0.3,0.36,-1.44
509,3.797833962,-29.473,19.303,12.818,61.252,8.691,-28.516,-24.34,-53.213,-26.506,0.303,0.265,-1.059
508,3.756175947,-27.129,15.681,11.713,60.9,8.479,-28.516,-24.34,-53.213,-26.506,0.259,0.267,-1.069
507,3.792537751,-29.174,14.078,11.203,60.763,8.385,-28.516,-24.34,-53.213,-26.506,0.239,0.323,-1.292
506,3.820914588,-30.784,15.476,11.649,60.882,8.467,-27.764,-24.004,-53.148,-26.356,0.248,0.343,-1.372
505,3.765061043,-27.627,16.579,11.992,60.982,8.531,-27.274,-23.785,-53.095,-26.259,0.256,0.279,-1.114
504,3.789444249,-28.999,14.418,11.313,60.791,8.405,-27.274,-23.785,-53.095,-26.259,0.231,0.328,-1.312
503,3.713202947,-24.742,15.356,11.612,60.872,8.46,-26.756,-23.566,-53.045,-26.167,0.238,0.245,-0.98
502,3.83,-31.303,12.457,10.661,60.634,8.29,-26.756,-23.566,-53.045,-26.167,0.205,0.395,-1.58
501,3.83,-31.303,16.935,12.101,61.016,8.552,-26.494,-23.454,-53.007,-26.122,0.256,0.344,-1.377
500,3.80462896,-29.858,16.935,12.101,61.016,8.552,-26.283,-23.366,-52.974,-26.087,0.255,0.32,-1.28
499,3.698963091,-23.957,15.945,11.796,60.924,8.494,-26.283,-23.366,-52.974,-26.087,0.243,0.226,-0.903
498,3.592105432,-18.18,11.928,10.477,60.595,8.258,-26.283,-23.366,-52.974,-26.087,0.197,0.165,-0.659
497,3.486795706,-12.672,8.135,8.975,60.343,8.027,-26.283,-23.366,-52.974,-26.087,0.153,0.103,-0.414
496,3.554582177,-16.196,4.825,7.173,60.166,7.807,-26.283,-23.366,-52.974,-26.087,0.112,0.212,-0.85
495,3.617229372,-19.521,6.897,8.379,60.272,7.948,-24.651,-22.773,-52.913,-25.894,0.128,0.26,-1.039
494,3.682461575,-23.053,8.995,9.35,60.395,8.081,-23.854,-22.476,-52.865,-25.787,0.148,0.305,-1.218
493,3.730093165,-25.677,11.321,10.259,60.551,8.222,-23.584,-22.376,-52.83,-25.745,0.173,0.327,-1.307
492,3.772771337,-28.06,13.09,10.877,60.683,8.327,-23.579,-22.377,-52.804,-25.742,0.195,0.348,-1.393
491,3.804829513,-29.87,14.713,11.408,60.816,8.422,-23.738,-22.442,-52.788,-25.765,0.215,0.36,-1.439
490,3.837091952,-31.709,15.952,11.798,60.925,8.495,-23.977,-22.538,-52.779,-25.802,0.232,0.375,-1.5
489,3.980588783,-40.099,17.213,12.186,61.042,8.568,-24.273,-22.657,-52.775,-25.849,0.25,0.501,-2.004
488,4.05285075,-44.454,22.92,13.909,61.666,8.904,-24.884,-22.928,-52.799,-25.972,0.323,0.5,-1.998
487,4.15645426,-50.85,25.821,14.807,62.048,9.078,-25.533,-23.227,-52.837,-26.109,0.367,0.559,-2.237
486,4.12,-48.579,29.975,16.161,62.68,9.334,-26.242,-23.584,-52.899,-26.278,0.431,0.459,-1.834
485,4.147711003,-50.303,28.516,15.674,62.446,9.243,-26.242,-23.584,-52.899,-26.278,0.411,0.507,-2.026
484,4.234010382,-55.756,29.626,16.043,62.622,9.312,-26.825,-23.86,-52.951,-26.401,0.434,0.57,-2.28
483,4.278499158,-58.615,33.066,17.237,63.222,9.53,-27.435,-24.18,-53.024,-26.549,0.491,0.558,-2.23
482,4.314320143,-60.941,34.829,17.881,63.561,9.645,-28.005,-24.489,-53.103,-26.69,0.525,0.559,-2.238
481,4.361580019,-64.043,36.241,18.413,63.849,9.738,-28.529,-24.779,-53.187,-26.82,0.554,0.578,-2.311
480,4.381222057,-65.343,38.095,19.136,64.251,9.862,-29.024,-25.067,-53.279,-26.95,0.59,0.561,-2.243
479,4.348172172,-63.159,38.862,19.442,64.425,9.914,-29.467,-25.324,-53.369,-27.062,0.609,0.509,-2.036
478,4.299084467,-59.949,37.57,18.928,64.134,9.826,-29.467,-25.324,-53.369,-27.062,0.588,0.481,-1.923
477,4.274151275,-58.334,35.641,18.185,63.725,9.698,-29.467,-25.324,-53.369,-27.062,0.559,0.485,-1.942
476,4.384897939,-65.587,34.657,17.817,63.527,9.633,-29.467,-25.324,-53.369,-27.062,0.544,0.611,-2.444
475,4.469948798,-71.296,39.005,19.5,64.458,9.923,-29.848,-25.537,-53.45,-27.151,0.617,0.622,-2.49
474,4.398671027,-66.503,42.301,20.875,65.268,10.152,-30.252,-25.805,-53.561,-27.273,0.679,0.49,-1.96
473,4.446285628,-69.696,39.542,19.718,64.584,9.96,-30.252,-25.805,-53.561,-27.273,0.632,0.584,-2.337
472,4.494911691,-72.995,41.388,20.486,65.034,10.088,-30.579,-25.998,-53.647,-27.352,0.668,0.597,-2.387
471,4.528338039,-75.286,43.261,21.292,65.522,10.22,-30.901,-26.21,-53.747,-27.444,0.705,0.593,-2.371
470,4.49500762,-73.002,44.541,21.86,65.874,10.311,-31.206,-26.42,-53.853,-27.536,0.733,0.532,-2.126
469,4.61,-80.961,43.265,21.294,65.523,10.22,-31.206,-26.42,-53.853,-27.536,0.711,0.669,-2.678
468,4.603404611,-80.498,47.64,23.29,66.793,10.538,-31.531,-26.679,-53.997,-27.66,0.797,0.576,-2.306
467,4.580013988,-78.864,47.391,23.172,66.716,10.52,-31.531,-26.679,-53.997,-27.66,0.791,0.559,-2.236
466,4.583517528,-79.108,46.506,22.758,66.446,10.455,-31.531,-26.679,-53.997,-27.66,0.775,0.579,-2.314
465,4.602875016,-80.461,46.639,22.819,66.486,10.464,-31.792,-26.865,-54.105,-27.738,0.783,0.59,-2.359
464,4.577372793,-78.68,47.371,23.163,66.709,10.518,-32.031,-27.039,-54.213,-27.811,0.801,0.546,-2.184
463,4.626547425,-82.124,46.406,22.711,66.416,10.447,-32.031,-27.039,-54.213,-27.811,0.783,0.613,-2.453
462,4.546845419,-76.562,48.263,23.587,66.99,10.585,-32.256,-27.208,-54.324,-27.883,0.823,0.494,-1.976
461,4.476776024,-71.76,45.246,22.178,66.075,10.362,-32.256,-27.208,-54.324,-27.883,0.767,0.48,-1.92
460,4.585817985,-79.269,42.564,20.989,65.337,10.17,-32.256,-27.208,-54.324,-27.883,0.72,0.636,-2.545
459,4.620800158,-81.72,46.726,22.86,66.512,10.471,-32.419,-27.304,-54.394,-27.913,0.797,0.594,-2.374
458,4.67588816,-85.621,48.047,23.483,66.921,10.569,-32.587,-27.421,-54.479,-27.958,0.824,0.622,-2.487
457,4.641853347,-83.205,50.112,24.487,67.598,10.725,-32.773,-27.575,-54.592,-28.028,0.868,0.544,-2.174
456,4.742661183,-90.418,48.838,23.864,67.175,10.628,-32.773,-27.575,-54.592,-28.028,0.843,0.67,-2.678
455,4.744801538,-90.573,52.591,25.737,68.473,10.917,-32.982,-27.769,-54.743,-28.126,0.924,0.591,-2.365
454,4.672984625,-85.414,52.67,25.778,68.502,10.923,-33.165,-27.933,-54.879,-28.203,0.93,0.513,-2.053
453,4.626632438,-82.13,50.004,24.433,67.561,10.717,-33.165,-27.933,-54.879,-28.203,0.877,0.52,-2.08
452,4.854139816,-98.592,48.266,23.588,66.991,10.585,-33.165,-27.933,-54.879,-28.203,0.844,0.78,-3.121
451,4.875581399,-100.188,56.672,27.903,70.074,11.244,-33.402,-28.172,-55.098,-28.334,1.023,0.622,-2.49
450,4.854697386,-98.633,57.448,28.33,70.403,11.308,-33.623,-28.391,-55.314,-28.449,1.046,0.578,-2.314
449,4.929431206,-104.23,56.692,27.914,70.082,11.245,-33.623,-28.391,-55.314,-28.449,1.029,0.67,-2.681
448,4.956082783,-106.248,59.384,29.417,71.259,11.469,-33.856,-28.622,-55.565,-28.574,1.098,0.628,-2.512
447,4.874984323,-100.143,60.336,29.963,71.699,11.55,-34.079,-28.839,-55.817,-28.688,1.128,0.517,-2.067
446,4.803770866,-94.873,57.426,28.318,70.393,11.306,-34.079,-28.839,-55.817,-28.688,1.063,0.511,-2.044
445,4.837918833,-97.389,54.837,26.912,69.328,11.095,-34.079,-28.839,-55.817,-28.688,1.008,0.6,-2.399
444,4.834452341,-97.133,56.083,27.582,69.83,11.196,-34.186,-28.915,-55.908,-28.701,1.037,0.567,-2.27
443,4.969225668,-107.248,55.956,27.513,69.778,11.185,-34.186,-28.915,-55.908,-28.701,1.034,0.705,-2.822
442,5.049484629,-113.415,60.804,30.234,71.92,11.59,-34.379,-29.096,-56.137,-28.796,1.149,0.67,-2.68
441,5.044804302,-113.053,63.636,31.912,73.331,11.837,-34.614,-29.314,-56.45,-28.922,1.225,5.89E-01,-2.357
440,5.08,-115.789,63.472,31.813,73.246,11.822,-34.614,-29.314,-56.45,-28.922,1.22,0.63,-2.52
439,5.067411992,-114.808,64.701,32.421,73.895,11.932,-34.848,-29.517,-56.773,-29.041,1.26,0.578,-2.31
438,5.05,-113.455,64.263,32.293,73.66,11.892,-34.848,-29.517,-56.773,-29.041,1.249,0.571,-2.283
437,5.020194316,-111.152,63.654,31.923,73.34,11.838,-34.848,-29.517,-56.773,-29.041,1.235,0.555,-2.222
436,4.949977483,-105.785,62.607,31.295,72.804,11.746,-34.848,-29.517,-56.773,-29.041,1.21,0.51,-2.04
435,4.827921763,-96.651,60.119,29.837,71.597,11.531,-34.848,-29.517,-56.773,-29.041,1.152,4.46E-01,-1.783
434,4.5372629,-75.901,55.719,27.385,69.681,11.166,-34.848,-29.517,-56.773,-29.041,1.055,0.252,-1.009
433,4.38763719,-65.769,44.881,22.013,65.97,10.336,-34.848,-29.517,-56.773,-29.041,0.836,3.21E-01,-1.29E+00
432,4.411743288,-67.376,39.112,19.543,64.483,9.931,-34.848,-29.517,-56.773,-29.041,0.733,0.449,-1.797
431,4.131135153,-49.27,40.05,19.926,64.705,9.995,-34.477,-28.995,-56.446,-28.692,0.729,0.172,-0.687
430,3.964747879,-39.156,28.962,15.822,62.516,9.271,-34.477,-28.995,-56.446,-28.692,0.545,1.89E-01,-0.758
429,3.983953888,-40.3,22.285,13.716,61.589,8.866,-34.477,-28.995,-56.446,-28.692,0.445,0.309,-1.237
428,3.899978874,-35.343,23.055,13.95,61.683,8.912,-33.321,-27.967,-56.011,-28.138,0.427,0.243,-0.973
427,3.816656846,-30.542,19.698,12.937,61.295,8.714,-33.321,-27.967,-56.011,-28.138,0.381,0.206,-0.824
426,3.784979794,-28.747,16.413,11.941,60.967,8.522,-33.321,-27.967,-56.011,-28.138,0.335,0.22,-0.879
425,3.790067984,-29.034,15.183,11.557,60.856,8.45,-33.321,-27.967,-56.011,-28.138,0.318,0.242,-0.967
424,3.697816975,-23.895,15.38,11.619,60.874,8.461,-31.603,-26.835,-55.594,-27.59,0.294,0.174,-0.696
423,3.555143333,-16.225,11.885,10.462,60.592,8.256,-31.603,-26.835,-55.594,-27.59,0.25,7.50E-02,-3.00E-01
422,3.489468346,-12.81,6.915,8.388,60.273,7.949,-31.603,-26.835,-55.594,-27.59,0.184,0.075,-0.301
421,3.41,-8.773,4.902,7.225,60.17,7.812,-31.603,-26.835,-55.594,-27.59,0.156,2.40E-02,-0.097
420,3.406378178,-8.591,2.8,5.542,60.08,7.651,-31.603,-26.835,-55.594,-27.59,0.122,0.054,-0.216
419,3.374509703,-7.004,2.714,5.457,60.076,7.644,-31.603,-26.835,-55.594,-27.59,0.121,2.30E-02,-9.40E-02
418,3.309277235,-3.807,2.006,4.667,60.051,7.58,-31.603,-26.835,-55.594,-27.59,0.108,-0.029,0.116
417,3.290123127,-2.882,0.831,2.809,60.015,7.452,-31.603,-26.835,-55.594,-27.59,0.083,-0.023,0.092
416,3.156783129,3.388,5.66E-01,2.192,60.009,7.415,-31.603,-26.835,-55.594,-27.59,0.076,-0.149,0.597
415,3.213647815,0.75,0,0,56.106,5.606,-31.603,-26.835,-55.594,-27.59,-0.018,1.66E-03,-6.65E-03
414,3.176652004,2.472,0,0,57.425,6.925,-15,-15,-55.081,-26.695,1.88E-03,-0.055,0.221
413,3.202986614,1.249,0,0,56.564,6.064,-15,-15,-55.081,-26.695,-0.017,-9.99E-03,0.04
412,3.194352585,1.651,0,0,57.176,6.676,-15,-15,-54.623,-25.947,-0.012,-0.024,0.096
411,3.130793904,4.575,0,0,56.974,6.474,-15,-15,-54.623,-25.947,-0.016,-0.083,0.333
410,3.172800346,2.65,0,0,55.512,5.012,-15,-15,-54.623,-25.947,-0.048,-9.38E-03,3.80E-02
409,3.167225648,2.907,0,0,56.475,5.975,-15,-15,-54.195,-25.148,-0.034,-0.029,0.115
408,3.162263849,3.136,0,0,56.346,5.846,-15,-15,-54.195,-25.148,-0.037,-0.031,0.124
407,3.187126937,1.987,0,0,56.232,5.732,-15,-15,-54.195,-25.148,-0.039,-3.73E-03,1.50E-02
406,3.263432398,-1.603,0,0,56.807,6.307,-15,-15,-53.836,-24.684,-0.032,0.065,-0.261
405,3.397809398,-8.163,0.263,1.274,60.003,7.364,-15.163,-15.465,-53.655,-24.675,2.80E-02,0.139,-0.558
404,3.50664085,-13.696,2.516,5.251,60.069,7.627,-15.82,-16.449,-53.5,-24.743,0.055,0.222,-0.887
403,3.511879629,-13.967,5.408,7.546,60.194,7.848,-16.725,-17.45,-53.369,-24.856,0.085,0.197,-0.787
402,3.559856251,-16.473,5.565,7.642,60.202,7.859,-17.397,-18.211,-53.256,-24.944,0.096,0.234,-0.935
401,3.732685217,-25.82,7.068,8.465,60.281,7.959,-18.098,-18.884,-53.16,-25.038,0.116,0.387,-1.546
400,3.803973736,-29.821,13.187,10.909,60.691,8.333,-19.253,-19.669,-53.093,-25.209,0.185,0.389,-1.555
399,3.906047523,-35.697,15.919,11.788,60.922,8.493,-20.371,-20.367,-53.045,-25.38,0.222,0.454,-1.817
398,3.880927137,-34.235,19.94,13.009,61.321,8.728,-21.519,-21.03,-53.02,-25.57,0.275,0.376,-1.503
397,3.974438564,-39.732,18.942,12.709,61.215,8.669,-21.519,-21.03,-53.02,-25.57,0.263,0.481,-1.925
396,3.995773698,-41.007,22.673,13.834,61.636,8.889,-22.599,-21.629,-53.012,-25.756,0.316,0.45,-1.8
395,3.955564592,-38.611,23.529,14.095,61.743,8.94,-23.531,-22.129,-53.01,-25.91,0.334,0.392,-1.567
394,3.890632052,-34.799,21.917,13.604,61.545,8.844,-23.531,-22.129,-53.01,-25.91,0.314,0.347,-1.386
393,3.919363214,-36.477,19.327,12.825,61.255,8.692,-23.531,-22.129,-53.01,-25.91,0.284,0.406,-1.622
392,3.985553547,-40.395,20.47,13.169,61.379,8.759,-24.135,-22.437,-52.993,-25.981,0.3,0.456,-1.823
391,4.01682554,-42.272,23.119,13.969,61.691,8.916,-24.781,-22.759,-52.991,-26.075,0.336,0.451,-1.803
390,4.12222681,-48.717,24.374,14.355,61.852,8.991,-25.379,-23.051,-52.996,-26.166,0.356,0.536,-2.145
389,4.091424269,-46.814,28.605,15.704,62.46,9.249,-26.062,-23.404,-53.028,-26.3,0.418,0.444,-1.774
388,4.110692037,-48.003,27.37,15.301,62.271,9.173,-26.062,-23.404,-53.028,-26.3,0.401,0.48,-1.92
387,4.069249555,-45.454,28.143,15.552,62.388,9.22,-26.616,-23.674,-53.053,-26.396,0.416,0.423,-1.692
386,4.118271178,-48.472,26.48,15.015,62.141,9.118,-26.616,-23.674,-53.053,-26.396,0.394,0.494,-1.977
385,4.175616688,-52.053,28.447,15.651,62.435,9.239,-27.093,-23.899,-53.077,-26.473,0.424,0.521,-2.085
384,4.178037547,-52.205,30.741,16.422,62.808,9.382,-27.582,-24.146,-53.115,-26.568,0.461,0.487,-1.948
383,4.181116561,-52.399,30.838,16.455,62.825,9.388,-27.998,-24.348,-53.149,-26.642,0.466,0.485,-1.939
382,4.195135335,-53.284,30.96,16.497,62.846,9.396,-28.353,-24.513,-53.179,-26.7,0.471,0.494,-1.976
381,4.204712389,-53.891,31.52,16.691,62.942,9.431,-28.673,-24.663,-53.211,-26.754,0.482,0.493,-1.971
380,4.205710557,-53.954,31.901,16.824,63.01,9.456,-28.956,-24.796,-53.241,-26.801,0.49,0.486,-1.943
379,4.254130964,-57.045,31.941,16.838,63.017,9.458,-29.197,-24.903,-53.268,-26.838,0.493,0.532,-2.126
378,4.322782242,-61.494,33.864,17.526,63.372,9.582,-29.469,-25.047,-53.309,-26.896,0.524,0.569,-2.274
377,4.329267877,-61.918,36.574,18.541,63.919,9.76,-29.784,-25.242,-53.37,-26.984,0.57,0.529,-2.116
376,4.381035098,-65.331,36.829,18.639,63.973,9.777,-30.059,-25.408,-53.427,-27.056,0.578,0.573,-2.291
375,4.289572429,-59.332,38.855,19.439,64.423,9.913,-30.35,-25.601,-53.498,-27.144,0.616,0.444,-1.776
374,4.363503537,-64.17,35.266,18.044,63.648,9.673,-30.35,-25.601,-53.498,-27.144,0.559,0.575,-2.3
373,4.382657646,-65.438,38.17,19.165,64.268,9.867,-30.58,-25.74,-53.553,-27.2,0.608,0.545,-2.179
372,4.397282369,-66.411,38.918,19.465,64.438,9.918,-30.796,-25.874,-53.61,-27.256,0.623,0.544,-2.177
371,4.367585344,-64.44,39.488,19.696,64.571,9.956,-30.996,-26,-53.666,-27.308,0.635,0.502,-2.009
370,4.320839797,-61.367,38.33,19.229,64.304,9.878,-30.996,-26,-53.666,-27.308,0.616,0.475,-1.898
369,4.454918557,-70.279,36.497,18.512,63.903,9.755,-30.996,-26,-53.666,-27.308,0.587,0.638,-2.551
368,4.36785906,-64.458,41.722,20.627,65.119,10.111,-31.224,-26.168,-53.743,-27.384,0.677,0.46,-1.841
367,4.50944952,-73.989,38.34,19.233,64.306,9.878,-31.224,-26.168,-53.743,-27.384,0.62,0.659,-2.636
366,4.504895393,-73.677,43.818,21.538,65.673,10.26,-31.468,-26.366,-53.839,-27.478,0.719,0.556,-2.224
365,4.5,-73.343,43.644,21.461,65.626,10.247,-31.468,-26.366,-53.839,-27.478,0.714,0.556,-2.222
364,4.530089244,-75.406,43.456,21.378,65.575,10.234,-31.468,-26.366,-53.839,-27.478,0.711,0.589,-2.355
363,4.504503174,-73.65,44.607,21.89,65.893,10.316,-31.695,-26.55,-53.936,-27.564,0.737,0.538,-2.15
362,4.550087775,-76.786,43.629,21.454,65.622,10.246,-31.695,-26.55,-53.936,-27.564,0.719,0.601,-2.403
361,4.561239579,-77.559,45.37,22.235,66.111,10.371,-31.907,-26.723,-54.032,-27.643,0.755,0.576,-2.303
360,4.497525249,-73.173,45.794,22.429,66.234,10.402,-32.098,-26.878,-54.122,-27.711,0.767,0.5,-2.001
359,4.530298567,-75.421,43.361,21.336,65.549,10.227,-32.098,-26.878,-54.122,-27.711,0.724,0.577,-2.307
358,4.49529191,-73.021,44.615,21.893,65.895,10.317,-32.237,-26.972,-54.184,-27.744,0.749,0.517,-2.067
357,4.431931834,-68.729,43.276,21.299,65.526,10.221,-32.237,-26.972,-54.184,-27.744,0.724,0.477,-1.91
356,4.47,-71.3,40.833,20.252,64.896,10.049,-32.237,-26.972,-54.184,-27.744,0.683,0.557,-2.23
355,4.533168584,-75.618,42.303,20.876,65.269,10.152,-32.303,-26.982,-54.205,-27.73,0.708,0.596,-2.382
354,4.64987856,-83.773,44.725,21.943,65.926,10.325,-32.416,-27.061,-54.258,-27.761,0.752,0.668,-2.671
353,4.655650462,-84.182,49.139,24.01,67.273,10.651,-32.606,-27.25,-54.379,-27.859,0.839,0.586,-2.345
352,4.588189497,-79.434,49.355,24.115,67.344,10.667,-32.775,-27.412,-54.49,-27.939,0.848,0.51,-2.041
351,4.498096064,-73.212,46.816,22.902,66.539,10.477,-32.775,-27.412,-54.49,-27.939,0.8,0.468,-1.873
350,4.554016053,-77.058,43.383,21.346,65.555,10.228,-32.775,-27.412,-54.49,-27.939,0.738,0.586,-2.343
349,4.692959369,-86.84,45.519,22.303,66.154,10.382,-32.84,-27.438,-54.52,-27.935,0.777,0.686,-2.742
348,4.787734464,-93.698,50.748,24.803,67.816,10.774,-33.005,-27.606,-54.641,-28.022,0.881,0.676,-2.705
347,4.761328932,-91.772,54.25,26.601,69.099,11.048,-33.215,-27.838,-54.826,-28.15,0.959,0.572,-2.289
346,4.799637149,-94.569,53.28,26.093,68.728,10.971,-33.215,-27.838,-54.826,-28.15,0.938,0.632,-2.527
345,4.828459024,-96.69,54.686,26.832,69.269,11.083,-33.406,-28.043,-54.999,-28.257,0.975,0.624,-2.495
344,4.839063396,-97.474,55.738,27.395,69.689,11.168,-33.593,-28.24,-55.179,-28.359,1.004,0.605,-2.421
343,4.632629204,-82.553,56.124,27.604,69.847,11.199,-33.763,-28.415,-55.347,-28.445,1.018,3.84E-01,-1.538
342,4.452084927,-70.087,48.492,23.697,67.063,10.602,-33.763,-28.415,-55.347,-28.445,0.863,0.359,-1.435
