
Leg,Site,H,Core,T,Sec,Top (cm),Depth (mbsf),Magnetic Suscept.,Corrected Suscept.
198,1208,A,  2,H,  4,   115.0,      10.350,           28.600,             29.13,
198,1208,A,  2,H,  4,   117.5,      10.375,           27.400,             27.94,
198,1208,A,  2,H,  4,   120.0,      10.400,           27.000,             27.56,
198,1208,A,  2,H,  4,   122.5,      10.425,           25.600,             26.17,
198,1208,A,  2,H,  4,   125.0,      10.450,           23.400,             23.98,
198,1208,A,  2,H,  4,   127.5,      10.475,           21.600,             22.20,
198,1208,A,  2,H,  4,   130.0,      10.500,           21.200,             21.82,
198,1208,A,  2,H,  4,   132.5,      10.525,           22.000,             22.64,
198,1208,A,  2,H,  4,   135.0,      10.550,           24.600,             25.26,
198,1208,A,  2,H,  4,   137.5,      10.575,           26.200,             26.88,
198,1208,A,  2,H,  5,     5.0,      10.750,           30.800,             30.79,
198,1208,A,  2,H,  5,     7.5,      10.775,           32.600,             32.59,
198,1208,A,  2,H,  5,    10.0,      10.800,           33.400,             33.39,
198,1208,A,  2,H,  5,    12.5,      10.825,           33.200,             33.18,
198,1208,A,  2,H,  5,    15.0,      10.850,           32.400,             32.38,
198,1208,A,  2,H,  5,    17.5,      10.875,           31.800,             31.77,
198,1208,A,  2,H,  5,    20.0,      10.900,           31.200,             31.17,
198,1208,A,  2,H,  5,    22.5,      10.925,           31.600,             31.56,
198,1208,A,  2,H,  5,    25.0,      10.950,           32.800,             32.76,
198,1208,A,  2,H,  5,    27.5,      10.975,           33.200,             33.16,
198,1208,A,  2,H,  5,    30.0,      11.000,           33.400,             33.35,
198,1208,A,  2,H,  5,    32.5,      11.025,           34.600,             34.55,
198,1208,A,  2,H,  5,    35.0,      11.050,           35.800,             35.74,
198,1208,A,  2,H,  5,    37.5,      11.075,           37.200,             37.14,
198,1208,A,  2,H,  5,    40.0,      11.100,           37.800,             37.73,
198,1208,A,  2,H,  5,    42.5,      11.125,           38.400,             38.32,
198,1208,A,  2,H,  5,    45.0,      11.150,           38.600,             38.52,
198,1208,A,  2,H,  5,    47.5,      11.175,           39.800,             39.71,
198,1208,A,  2,H,  5,    50.0,      11.200,           41.600,             41.51,
198,1208,A,  2,H,  5,    52.5,      11.225,           44.200,             44.10,
198,1208,A,  2,H,  5,    55.0,      11.250,           46.600,             46.50,
198,1208,A,  2,H,  5,    57.5,      11.275,           49.200,             49.09,
198,1208,A,  2,H,  5,    60.0,      11.300,           51.200,             51.09,
198,1208,A,  2,H,  5,    62.5,      11.325,           53.400,             53.28,
198,1208,A,  2,H,  5,    65.0,      11.350,           54.400,             54.26,
198,1208,A,  2,H,  5,    67.5,      11.375,           55.400,             55.25,
198,1208,A,  2,H,  5,    70.0,      11.400,           57.200,             57.04,
198,1208,A,  2,H,  5,    72.5,      11.425,           59.000,             58.83,
198,1208,A,  2,H,  5,    75.0,      11.450,           62.800,             62.62,
198,1208,A,  2,H,  5,    77.5,      11.475,           68.400,             68.21,
198,1208,A,  2,H,  5,    80.0,      11.500,           67.400,             67.19,
198,1208,A,  2,H,  5,    82.5,      11.525,           56.800,             56.59,
198,1208,A,  2,H,  5,    85.0,      11.550,           53.000,             52.78,
198,1208,A,  2,H,  5,    87.5,      11.575,           55.000,             54.77,
198,1208,A,  2,H,  5,    90.0,      11.600,           53.600,             53.37,
198,1208,A,  2,H,  5,    92.5,      11.625,           49.400,             49.16,
198,1208,A,  2,H,  5,    95.0,      11.650,           47.800,             47.55,
198,1208,A,  2,H,  5,    97.5,      11.675,           50.400,             50.14,
198,1208,A,  2,H,  5,   100.0,      11.700,           54.400,             54.13,
198,1208,A,  2,H,  5,   102.5,      11.725,           52.000,             51.73,
198,1208,A,  2,H,  5,   105.0,      11.750,           51.000,             50.72,
198,1208,A,  2,H,  5,   107.5,      11.775,           52.200,             51.91,
198,1208,A,  2,H,  5,   110.0,      11.800,           54.000,             53.70,
198,1208,A,  2,H,  5,   112.5,      11.825,           53.200,             52.90,
198,1208,A,  2,H,  5,   115.0,      11.850,           53.800,             53.49,
198,1208,A,  2,H,  5,   117.5,      11.875,           52.000,             51.68,
198,1208,A,  2,H,  5,   120.0,      11.900,           52.600,             52.27,
198,1208,A,  2,H,  5,   122.5,      11.925,           52.600,             52.26,
198,1208,A,  2,H,  5,   125.0,      11.950,           55.800,             55.46,
198,1208,A,  2,H,  5,   127.5,      11.975,           59.200,             58.85,
198,1208,A,  2,H,  5,   130.0,      12.000,           62.600,             62.23,
198,1208,A,  2,H,  5,   132.5,      12.025,           70.000,             69.62,
198,1208,A,  2,H,  5,   135.0,      12.050,           73.200,             72.81,
198,1208,A,  2,H,  5,   137.5,      12.075,           72.800,             72.40,
198,1208,A,  2,H,  5,   140.0,      12.100,           75.000,             74.59,
198,1208,A,  2,H,  5,   142.5,      12.125,           76.000,             75.58,
198,1208,A,  2,H,  6,     5.0,      12.250,           75.400,             75.41,
198,1208,A,  2,H,  6,     7.5,      12.275,           85.000,             85.01,
198,1208,A,  2,H,  6,    10.0,      12.300,           93.600,             93.62,
198,1208,A,  2,H,  6,    12.5,      12.325,           99.000,             99.03,
198,1208,A,  2,H,  6,    15.0,      12.350,          104.800,            104.83,
198,1208,A,  2,H,  6,    17.5,      12.375,          109.000,            109.04,
198,1208,A,  2,H,  6,    20.0,      12.400,          110.400,            110.44,
198,1208,A,  2,H,  6,    22.5,      12.425,          107.800,            107.85,
198,1208,A,  2,H,  6,    25.0,      12.450,          105.600,            105.66,
198,1208,A,  2,H,  6,    27.5,      12.475,          102.200,            102.26,
198,1208,A,  2,H,  6,    30.0,      12.500,          102.000,            102.07,
198,1208,A,  2,H,  6,    32.5,      12.525,          104.800,            104.87,
198,1208,A,  2,H,  6,    35.0,      12.550,          106.600,            106.68,
198,1208,A,  2,H,  6,    37.5,      12.575,          103.000,            103.08,
198,1208,A,  2,H,  6,    40.0,      12.600,           94.400,             94.49,
198,1208,A,  2,H,  6,    42.5,      12.625,           85.200,             85.30,
198,1208,A,  2,H,  6,    45.0,      12.650,           85.800,             85.90,
198,1208,A,  2,H,  6,    47.5,      12.675,           89.200,             89.31,
198,1208,A,  2,H,  6,    50.0,      12.700,           80.600,             80.71,
198,1208,A,  2,H,  6,    52.5,      12.725,           73.200,             73.32,
198,1208,A,  2,H,  6,    55.0,      12.750,           71.200,             71.33,
198,1208,A,  2,H,  6,    57.5,      12.775,           68.800,             68.93,
198,1208,A,  2,H,  6,    60.0,      12.800,           67.200,             67.34,
198,1208,A,  2,H,  6,    62.5,      12.825,           66.600,             66.75,
198,1208,A,  2,H,  6,    65.0,      12.850,           65.800,             65.97,
198,1208,A,  2,H,  6,    67.5,      12.875,           65.000,             65.19,
198,1208,A,  2,H,  6,    70.0,      12.900,           62.800,             63.00,
198,1208,A,  2,H,  6,    72.5,      12.925,           61.400,             61.62,
198,1208,A,  2,H,  6,    75.0,      12.950,           60.200,             60.43,
198,1208,A,  2,H,  6,    77.5,      12.975,           59.400,             59.65,
198,1208,A,  2,H,  6,    80.0,      13.000,           57.800,             58.07,
198,1208,A,  2,H,  6,    82.5,      13.025,           56.800,             57.08,
198,1208,A,  2,H,  6,    85.0,      13.050,           56.200,             56.50,
198,1208,A,  2,H,  6,    87.5,      13.075,           54.800,             55.11,
198,1208,A,  2,H,  6,    90.0,      13.100,           51.600,             51.93,
198,1208,A,  2,H,  6,    92.5,      13.125,           48.600,             48.94,
198,1208,A,  2,H,  6,    95.0,      13.150,           45.600,             45.96,
198,1208,A,  2,H,  7,     5.0,      13.250,           44.800,             44.80,
198,1208,A,  2,H,  7,     7.5,      13.275,           48.600,             48.60,
198,1208,A,  2,H,  7,    10.0,      13.300,           51.400,             51.40,
198,1208,A,  2,H,  7,    12.5,      13.325,           53.000,             53.00,
198,1208,A,  2,H,  7,    15.0,      13.350,           53.000,             53.00,
198,1208,A,  2,H,  7,    17.5,      13.375,           52.600,             52.60,
198,1208,A,  2,H,  7,    20.0,      13.400,           51.000,             51.00,
198,1208,A,  2,H,  7,    22.5,      13.425,           49.600,             49.60,
198,1208,A,  2,H,  7,    25.0,      13.450,           48.400,             48.40,
198,1208,A,  2,H,  7,    27.5,      13.475,           47.400,             47.40,
198,1208,A,  2,H,  7,    30.0,      13.500,           48.000,             48.00,
198,1208,A,  2,H,  7,    32.5,      13.525,           50.400,             50.40,
198,1208,A,  2,H,  7,    35.0,      13.550,           50.200,             50.20,
198,1208,A,  2,H,  7,    37.5,      13.575,           46.000,             46.00,
198,1208,A,  2,H,  7,    40.0,      13.600,           42.200,             42.20,
198,1208,A,  2,H,  7,    42.5,      13.625,           40.600,             40.60,
198,1208,A,  2,H,  7,    45.0,      13.650,           41.000,             41.00,
198,1208,A,  2,H,  7,    47.5,      13.675,           41.400,             41.40,
198,1208,A,  2,H,  7,    50.0,      13.700,           41.600,             41.60,
198,1208,A,  2,H,  7,    52.5,      13.725,           44.000,             44.00,
198,1208,A,  2,H,  7,    55.0,      13.750,           50.800,             50.80,
198,1208,A,  2,H,  7,    57.5,      13.775,           58.800,             58.80,
198,1208,A,  2,H,  7,    60.0,      13.800,           57.600,             57.60,
198,1208,A,  2,H,  7,    62.5,      13.825,           48.400,             48.40,
198,1208,A,  2,H,  7,    65.0,      13.850,           45.800,             45.80,
198,1208,A,  2,H,  7,    67.5,      13.875,           42.400,             42.40,
198,1208,A,  2,H,  7,    70.0,      13.900,           35.800,             35.80,
198,1208,A,  2,H, CC,     5.0,      14.010,           37.400,             37.46,
198,1208,A,  2,H, CC,     7.5,      14.035,           36.200,             36.29,
198,1208,A,  2,H, CC,    10.0,      14.060,           36.000,             36.12,
198,1208,A,  2,H, CC,    12.5,      14.085,           36.200,             36.35,
198,1208,A,  2,H, CC,    15.0,      14.110,           34.000,             34.18,
198,1208,A,  2,H, CC,    17.5,      14.135,           32.400,             32.61,
198,1208,A,  2,H, CC,    20.0,      14.160,           26.000,             26.24,
198,1208,A,  2,H, CC,    22.5,      14.185,           27.400,             27.67,
198,1208,A,  2,H, CC,    25.0,      14.210,           24.000,             24.30,
198,1208,A,  2,H, CC,    27.5,      14.235,           13.000,             13.33,
198,1208,A,  3,H,  1,     5.0,      14.250,           58.000,             58.01,
198,1208,A,  3,H,  1,     7.5,      14.275,           52.600,             52.62,
198,1208,A,  3,H,  1,    10.0,      14.300,           53.400,             53.43,
198,1208,A,  3,H,  1,    12.5,      14.325,           58.200,             58.24,
198,1208,A,  3,H,  1,    15.0,      14.350,           61.800,             61.85,
198,1208,A,  3,H,  1,    17.5,      14.375,           66.000,             66.05,
198,1208,A,  3,H,  1,    20.0,      14.400,           89.800,             89.86,
198,1208,A,  3,H,  1,    22.5,      14.425,          112.000,            112.07,
198,1208,A,  3,H,  1,    25.0,      14.450,          105.600,            105.68,
198,1208,A,  3,H,  1,    27.5,      14.475,           85.800,             85.89,
198,1208,A,  3,H,  1,    30.0,      14.500,           79.400,             79.50,
198,1208,A,  3,H,  1,    32.5,      14.525,           69.200,             69.31,
198,1208,A,  3,H,  1,    35.0,      14.550,           51.800,             51.92,
198,1208,A,  3,H,  1,    37.5,      14.575,           50.000,             50.12,
198,1208,A,  3,H,  1,    40.0,      14.600,           52.400,             52.53,
198,1208,A,  3,H,  1,    42.5,      14.625,           56.800,             56.94,
198,1208,A,  3,H,  1,    45.0,      14.650,           57.600,             57.75,
198,1208,A,  3,H,  1,    47.5,      14.675,           53.000,             53.16,
198,1208,A,  3,H,  1,    50.0,      14.700,           47.400,             47.57,
198,1208,A,  3,H,  1,    52.5,      14.725,           42.400,             42.58,
198,1208,A,  3,H,  1,    55.0,      14.750,           36.200,             36.39,
198,1208,A,  3,H,  1,    57.5,      14.775,           34.200,             34.39,
198,1208,A,  3,H,  1,    60.0,      14.800,           35.000,             35.21,
198,1208,A,  3,H,  1,    62.5,      14.825,           37.800,             38.03,
198,1208,A,  3,H,  1,    65.0,      14.850,           44.200,             44.45,
198,1208,A,  3,H,  1,    67.5,      14.875,           44.800,             45.08,
198,1208,A,  3,H,  1,    70.0,      14.900,           41.800,             42.10,
198,1208,A,  3,H,  1,    72.5,      14.925,           37.000,             37.32,
198,1208,A,  3,H,  1,    75.0,      14.950,           35.000,             35.34,
198,1208,A,  3,H,  1,    77.5,      14.975,           32.200,             32.57,
